whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count
4607,871,988,13,214,83,0,2,0,1,0,0,0
2034,2348,943,10,218,55,0,5,0,2,0,0,0
2099,91,97,11,116,23,0,1,0,3,0,0,0
4639,108,231,3,45,0,0,0,0,3,0,0,0
5112,132,41,3,35,1,0,0,0,2,0,0,0
5112,132,41,2,25,0,0,0,0,2,0,0,0
-1,-1,-1,1,68,23,0,1,0,5,0,0,0
3520,131,245,4,121,45,5,1,0,2,0,0,0
2792,129,236,8,109,6,0,1,1,8,0,0,0
431,298,66,2,52,0,0,1,0,5,0,0,0
-1,-1,-1,4,104,0,1,2,0,5,0,0,0
3148,869,985,1,56,0,1,0,0,5,0,0,0
-1,-1,-1,3,57,0,0,1,0,3,0,0,0
12,353,5,1,74,0,0,1,0,8,0,0,0
-1,-1,-1,3,44,0,0,1,0,4,0,0,0
3531,516,-1,1,24,0,1,0,0,2,0,0,0
-1,-1,-1,9,177,85,0,0,0,2,0,0,0
-1,-1,-1,9,177,82,0,0,0,2,0,0,0
6950,354,952,1,87,0,0,2,0,9,0,0,0
1244,216,148,4,44,0,0,0,0,2,0,0,0
-1,-1,-1,9,177,80,0,0,0,2,0,0,0
-1,-1,-1,9,144,60,0,0,0,1,0,0,0
4170,212,152,3,121,46,0,0,0,5,0,0,0
-1,-1,-1,12,199,33,1,2,0,3,0,0,0
1351,109,184,11,205,83,0,0,0,2,0,0,0
-1,-1,-1,3,33,0,0,0,0,3,0,0,0
4786,327,52,3,30,1,0,0,0,2,0,0,0
-1,-1,-1,5,71,0,0,1,0,5,0,0,0
917,177,194,4,60,0,0,0,0,2,0,0,0
8123,297,-1,2,22,0,0,1,0,2,0,0,0
-1,-1,-1,6,96,0,5,1,0,5,0,0,1
-1,-1,-1,4,63,0,1,2,0,4,0,0,0
8771,726,766,2,38,0,0,0,0,0,0,0,0
-1,-1,-1,1,60,21,0,0,0,3,0,0,0
-1,-1,-1,1,27,0,0,0,0,2,0,0,0
-1,-1,-1,2,29,0,0,0,0,3,0,0,0
-1,-1,-1,2,159,62,5,1,0,3,0,0,0
-1,-1,-1,3,65,3,0,4,0,1,0,0,0
-1,-1,-1,3,62,0,0,1,0,6,0,0,0
81,283,61,6,100,2,6,1,0,8,0,0,0
298,66,238,3,62,1,0,1,0,3,1,0,0
4856,256,122,3,24,0,0,0,0,1,0,0,0
984,110,153,3,39,0,0,0,0,4,0,0,0
298,66,238,3,62,3,0,1,0,3,1,0,0
-1,-1,-1,14,192,36,3,2,0,3,0,0,0
298,66,238,3,56,1,0,1,0,3,1,0,0
101,263,-1,2,18,0,1,0,0,2,0,0,0
3383,268,468,12,119,20,0,1,0,2,0,0,0
161,203,148,2,21,3,1,0,0,2,0,0,0
100,264,-1,2,17,0,1,0,0,2,0,0,0
1569,2083,737,2,24,0,1,0,0,2,0,0,0
2969,317,46,2,25,0,1,0,0,2,0,0,0
138,226,108,2,58,8,0,2,0,5,0,0,0
-1,-1,-1,2,37,5,3,0,0,3,0,0,0
3013,639,2,2,19,0,1,0,0,2,0,0,0
-1,-1,-1,4,33,0,1,0,0,2,0,0,0
6796,508,-1,4,31,0,1,0,0,2,0,0,0
128,236,128,2,18,0,1,0,0,2,0,0,0
5866,3265,-1,3,31,0,1,0,0,2,0,0,0
3305,347,18,2,70,4,0,1,1,6,0,0,0
4413,335,24,3,42,0,0,1,0,1,0,0,0
-1,-1,-1,3,34,0,0,0,0,1,0,0,0
3383,268,468,12,119,22,0,1,0,2,0,0,0
3383,268,468,12,86,0,0,1,0,1,0,0,0
3383,268,468,12,119,22,0,1,0,2,0,0,0
977,117,153,3,23,0,0,1,0,1,0,0,0
3057,595,93,3,50,0,0,1,0,4,0,0,0
-1,-1,-1,2,27,0,0,0,0,2,0,0,0
5113,365,15,1,107,40,5,1,0,2,0,0,0
298,66,238,3,59,1,0,1,0,3,1,0,0
-1,-1,-1,2,37,0,0,0,0,5,0,0,0
-1,-1,-1,3,67,0,1,1,0,4,0,0,0
-1,-1,-1,3,216,69,6,1,0,6,0,0,0
-1,-1,-1,12,192,47,3,2,0,3,0,0,0
-1,-1,-1,7,146,51,0,0,0,5,0,0,0
4589,158,221,2,25,1,0,0,0,1,0,0,0
5179,298,66,3,233,77,5,2,0,7,0,0,0
4174,208,156,6,69,0,0,1,0,3,0,0,0
3330,321,411,3,59,3,0,0,0,2,0,0,0
6564,9,355,3,185,2,4,0,0,16,0,0,0
127,237,116,5,87,2,6,1,0,8,0,0,0
-1,-1,-1,4,48,0,0,0,0,4,0,0,0
-1,-1,-1,4,46,0,0,0,0,3,0,0,0
-1,-1,-1,4,48,0,0,0,0,4,0,0,0
5205,272,-1,3,34,4,0,0,1,4,0,0,0
-1,-1,-1,2,17,0,0,0,0,1,0,0,0
-1,-1,-1,2,60,15,2,1,0,2,0,0,0
4003,13,351,2,39,0,1,0,0,2,0,0,0
-1,-1,-1,8,110,1,11,1,0,3,0,0,0
-1,-1,-1,8,110,1,11,1,0,3,0,0,0
-1,-1,-1,12,196,47,4,2,0,3,0,0,0
759,336,2,11,140,25,0,3,0,1,0,0,0
264,100,260,2,77,21,0,1,0,5,0,0,0
-1,-1,-1,3,33,0,0,0,0,3,0,0,0
7876,523,411,2,79,7,2,0,0,2,0,0,0
3072,214,149,3,146,2,21,0,0,1,0,0,0
254,110,91,2,30,0,0,0,0,2,0,0,0
2923,364,0,2,43,2,0,0,0,2,0,0,0
-1,-1,-1,2,100,11,3,0,0,6,0,0,0
7676,1946,318,4,74,5,3,0,0,6,0,0,0
264,100,260,2,77,21,0,1,0,5,0,0,0
3259,-1,-1,5,94,0,0,0,0,9,0,0,0
2792,129,610,3,64,36,0,2,0,2,0,0,0
3724,1051,-1,2,45,1,0,0,0,4,0,0,0
-1,-1,-1,3,57,0,0,0,0,4,0,0,0
-1,-1,-1,5,72,16,2,1,0,2,0,0,0
4548,930,422,2,67,9,0,3,0,2,0,0,0
-1,-1,-1,1,10,0,0,0,0,1,0,0,0
2654,267,120,3,90,0,0,1,0,10,0,0,0
6403,170,203,7,107,2,6,1,0,8,0,0,0
3938,78,144,3,35,1,0,0,0,3,0,0,0
-1,-1,-1,3,65,19,6,0,0,2,0,0,0
4550,928,894,3,40,0,0,0,1,6,0,0,0
2936,351,13,3,67,1,0,0,0,6,0,0,0
1292,168,204,3,41,1,0,0,0,3,0,0,0
4289,93,244,2,20,1,0,0,0,1,0,0,0
375,355,10,8,136,1,14,1,0,6,0,0,1
-1,-1,-1,7,112,1,15,1,0,3,0,0,0
4319,63,665,3,75,12,11,0,0,2,0,0,0
-1,-1,-1,3,73,1,2,0,0,6,0,0,0
-1,-1,-1,2,87,27,0,1,0,4,0,0,0
791,303,557,3,51,0,1,0,0,2,0,0,0
791,303,557,3,27,1,0,0,0,1,0,0,0
-1,-1,-1,1,25,0,0,0,0,3,0,0,0
5403,73,1512,2,24,1,0,0,0,1,0,0,0
375,355,10,8,124,1,11,1,0,6,0,0,1
-1,-1,-1,9,104,0,5,0,0,5,0,0,1
1004,90,274,4,54,1,2,0,0,5,0,0,0
6179,29,-1,6,78,2,4,1,0,5,0,0,0
-1,-1,-1,5,76,0,3,1,0,4,0,0,0
1004,90,274,4,54,1,2,0,0,5,0,0,0
-1,-1,-1,7,100,1,12,1,0,3,0,0,0
1004,90,274,6,89,2,5,1,0,8,0,0,0
1004,90,274,6,101,2,8,1,0,8,0,0,0
1004,90,274,6,89,2,5,1,0,8,0,0,0
1004,90,274,4,54,1,2,0,0,5,0,0,0
467,262,1,3,49,1,2,0,0,5,0,0,0
-1,-1,-1,3,87,0,1,1,0,5,0,0,0
4319,63,665,3,67,12,9,0,0,2,0,0,0
5012,466,1377,1,27,0,0,0,0,2,0,0,0
6829,2301,1187,6,248,17,42,5,0,3,0,0,0
-1,-1,-1,2,122,11,4,0,0,8,0,0,0
-1,-1,-1,3,76,7,0,4,0,6,0,0,0
5983,225,40,4,71,0,0,2,0,5,0,0,0
-1,42,-1,4,50,0,0,2,0,4,0,0,0
2243,678,50,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,8,110,0,0,0,0,7,0,0,0
5333,144,165,3,60,0,0,1,0,4,0,0,0
7876,523,411,2,79,6,2,0,0,2,0,0,0
-1,-1,-1,2,79,6,2,0,0,2,0,0,0
-1,124,-1,4,32,0,0,0,0,1,0,0,0
-1,-1,-1,1,19,0,0,0,0,1,0,0,0
3099,553,176,2,43,0,0,0,0,3,0,0,0
341,23,339,2,40,0,0,0,0,3,0,0,0
-1,-1,-1,3,63,0,0,1,1,7,0,0,0
13,717,13,3,52,1,0,1,0,5,0,0,0
-1,-1,-1,6,47,0,0,0,0,3,0,0,0
-1,-1,-1,6,47,0,0,0,0,3,0,0,0
-1,-1,-1,3,34,0,1,0,0,2,0,0,0
-1,-1,-1,3,33,0,0,0,0,3,0,0,0
-1,-1,-1,3,32,0,0,0,0,3,0,0,0
336,28,90,6,75,1,2,3,0,6,0,0,0
5205,272,-1,4,46,7,0,0,1,3,0,0,0
-1,-1,-1,6,46,0,0,0,0,3,0,0,0
-1,-1,-1,2,20,0,0,1,0,2,0,0,0
-1,-1,-1,2,19,0,0,1,0,1,0,0,0
4811,301,19,2,55,0,0,0,0,3,0,0,0
7217,113,-1,3,44,0,0,0,0,4,0,0,0
-1,-1,-1,7,82,0,0,1,0,6,0,0,1
3198,88,275,2,42,0,0,0,0,3,0,0,0
-1,-1,-1,1,13,2,0,0,0,1,0,0,0
-1,-1,-1,5,117,19,0,1,0,28,0,0,0
-1,-1,-1,1,20,0,0,0,0,2,0,0,0
7263,407,746,4,177,58,4,2,0,3,0,0,0
-1,-1,-1,2,159,65,5,1,0,3,0,0,0
336,28,90,7,92,3,2,3,0,6,0,0,0
-1,-1,-1,6,106,0,7,0,0,5,0,0,1
7305,730,448,4,64,10,0,1,0,6,0,0,0
6403,170,203,7,134,8,6,1,0,5,0,0,1
-1,-1,-1,6,98,0,5,0,0,5,0,0,1
3697,319,74,3,111,3,7,1,0,6,0,0,0
2,363,2,2,266,12,22,3,0,5,0,0,0
3822,194,199,4,61,0,0,0,0,4,0,0,0
-1,-1,-1,6,60,0,1,1,0,2,0,0,0
2818,103,260,6,103,5,7,1,0,8,0,0,0
-1,-1,-1,7,58,0,0,1,0,3,0,0,0
6403,170,203,7,107,2,6,1,0,8,0,0,0
6396,177,577,5,238,11,41,3,0,5,0,0,0
336,28,90,6,75,1,2,3,0,6,0,0,0
336,28,90,5,71,0,2,3,0,6,0,0,0
6033,175,231,4,42,0,1,0,0,2,0,0,0
2969,317,46,5,68,0,2,0,0,4,0,0,0
16,349,16,3,52,1,0,1,0,4,0,0,0
4999,479,249,5,97,1,0,3,0,6,0,0,1
4999,479,249,3,79,0,0,3,0,5,0,0,1
-1,-1,-1,3,31,13,0,0,0,1,0,0,0
3872,144,219,2,20,0,0,0,0,2,0,0,0
5877,332,123,1,27,0,0,0,0,3,0,0,0
-1,-1,-1,17,193,41,0,0,0,3,0,0,0
7263,407,746,4,148,39,5,2,0,2,0,0,0
6396,177,577,5,239,11,42,3,0,5,0,0,0
-1,42,-1,4,56,1,0,2,0,5,0,0,0
-1,-1,-1,2,19,0,0,0,0,2,0,0,0
4186,927,1443,2,35,7,0,0,0,1,0,0,0
7329,624,50,4,105,7,0,0,0,3,0,0,0
2904,383,349,2,117,30,9,0,0,2,0,0,0
563,166,183,2,245,104,5,0,0,6,0,0,0
-1,118,-1,2,32,0,0,2,0,1,0,0,0
2818,103,260,6,130,11,7,1,0,5,0,0,1
6403,170,203,7,134,8,6,1,0,5,0,0,1
2818,103,260,6,99,5,6,1,0,8,0,0,0
-1,-1,371,4,60,0,0,1,0,5,0,0,0
-1,-1,-1,5,79,2,1,0,0,4,0,0,0
4344,38,335,5,124,27,3,0,0,7,0,0,0
2408,147,164,4,73,15,0,1,0,2,0,0,0
-1,-1,-1,7,149,41,0,0,0,2,0,0,0
-1,-1,-1,6,125,8,6,1,0,5,0,0,1
-1,-1,-1,2,25,12,0,0,0,1,0,0,0
6403,170,203,7,134,8,6,1,0,5,0,0,1
-1,-1,-1,6,102,0,6,0,0,5,0,0,1
-1,-1,-1,3,33,0,1,0,0,2,0,0,0
-1,-1,-1,3,31,0,0,0,0,3,0,0,0
2552,369,36,4,62,15,0,0,0,2,0,0,0
3479,172,203,2,56,0,0,3,0,4,0,0,0
3512,139,231,2,23,0,0,0,0,1,0,0,0
3479,172,203,2,56,0,0,3,0,4,0,0,0
-1,-1,-1,3,25,0,0,0,0,1,0,0,0
-1,-1,-1,3,34,2,2,0,0,2,0,0,0
-1,-1,-1,2,60,0,0,0,0,5,0,0,0
3672,345,510,3,25,1,0,0,0,2,0,0,0
239,125,90,2,36,1,0,0,0,3,0,0,0
6179,29,-1,8,114,2,8,1,0,8,0,0,0
-1,-1,-1,7,100,1,12,1,0,3,0,0,0
4319,63,665,3,79,12,12,0,0,2,0,0,0
-1,-1,-1,2,39,0,0,2,0,4,0,0,0
-1,-1,-1,4,34,0,0,0,0,1,0,0,0
-1,-1,-1,2,56,0,1,0,0,5,0,0,0
5555,654,73,3,40,0,1,0,0,2,0,0,0
1004,90,274,6,101,2,8,1,0,8,0,0,0
4824,288,152,2,29,0,0,1,0,1,0,0,0
-1,-1,-1,3,45,0,0,0,0,2,0,0,0
467,262,1,5,92,2,7,1,0,8,0,0,0
-1,-1,-1,2,104,10,10,3,0,1,0,0,0
8782,350,44,3,47,0,0,0,0,3,0,0,0
2558,363,18,1,23,0,0,0,0,2,0,0,0
1112,-18,-1,1,40,19,0,0,0,4,0,0,0
3042,244,120,1,16,4,0,0,0,2,0,0,0
4342,1136,216,2,23,1,0,0,0,1,0,0,0
-1,-1,-1,2,92,9,4,1,0,8,0,0,0
7866,533,1020,2,31,4,0,0,0,2,0,0,0
3350,301,510,3,52,1,0,0,0,1,0,0,0
2911,741,-1,7,99,2,6,1,0,8,0,0,0
7389,280,86,2,71,0,0,0,0,7,0,0,0
7866,533,1020,2,28,4,0,0,0,2,0,0,0
7866,533,1020,2,29,3,0,0,0,2,0,0,0
7866,533,1020,3,185,24,0,0,0,2,0,0,2
7866,533,1020,2,28,4,0,0,0,2,0,0,0
7866,533,1020,3,192,29,0,0,0,2,0,0,1
7866,533,1020,2,28,3,0,0,0,2,0,0,0
7866,533,1020,2,24,1,0,0,0,2,0,0,0
7866,533,1020,3,33,0,0,0,0,2,0,0,0
7866,533,1020,3,106,12,0,0,0,2,0,0,1
7866,533,1020,2,31,1,0,0,0,2,0,0,0
-1,-1,-1,13,187,17,0,3,0,6,0,0,0
7866,533,1020,3,184,26,0,0,0,2,0,0,1
1004,90,274,6,128,8,8,1,0,5,0,0,1
1004,90,274,6,120,8,6,1,0,5,0,0,1
-1,-1,-1,1,13,0,0,0,0,1,0,0,0
3318,334,46,2,39,0,0,0,0,3,0,0,0
4170,212,152,3,181,88,1,0,0,5,0,0,0
-1,-1,-1,3,50,0,0,0,0,4,0,0,0
538,191,139,5,64,4,2,0,0,3,0,0,0
6796,508,-1,5,66,0,2,0,0,4,0,0,0
690,39,331,2,35,0,0,0,0,2,0,0,0
1004,90,274,6,97,2,7,1,0,8,0,0,0
335,29,-1,5,84,2,5,1,0,8,0,0,0
1004,90,274,6,89,2,5,1,0,8,0,0,0
5293,184,-1,10,63,11,0,0,0,1,0,0,0
7876,523,411,4,95,5,2,0,0,4,0,0,0
-1,-1,-1,9,107,0,6,0,0,4,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
5293,184,-1,10,64,11,0,0,0,2,0,0,0
-1,124,-1,2,137,6,11,3,0,1,0,0,0
6942,3284,368,1,48,3,0,1,0,5,0,0,0
2800,121,-1,2,35,21,0,0,0,3,0,0,0
335,29,-1,5,88,2,6,1,0,8,0,0,0
143,221,139,4,115,0,0,0,0,16,0,0,0
138,226,42,3,57,0,0,1,0,3,0,0,0
239,125,-1,2,34,0,0,1,1,3,0,0,0
-1,-1,-1,3,67,4,0,1,0,5,0,0,0
-1,-1,-1,4,66,0,0,0,0,6,0,0,0
3462,189,547,2,23,0,0,0,0,1,0,0,0
4716,397,340,4,64,4,0,0,0,5,0,0,0
-1,-1,-1,2,38,0,0,0,0,2,0,0,0
4007,375,510,4,27,2,0,0,0,1,0,0,0
2671,981,273,1,42,0,0,1,0,4,0,0,0
2671,981,273,1,41,0,0,1,0,3,0,0,0
6179,29,-1,8,110,2,7,1,0,8,0,0,0
3345,306,39,4,48,1,2,0,0,5,0,0,0
3345,306,39,6,91,2,7,1,0,8,0,0,0
-1,-1,-1,5,98,11,9,1,0,2,0,0,0
6179,29,-1,6,67,1,2,0,0,5,0,0,0
6179,29,-1,6,86,2,6,1,0,5,0,0,0
6179,29,-1,8,118,2,9,1,0,8,0,0,0
327,37,326,4,62,1,2,1,0,5,0,0,0
327,37,326,6,105,2,7,2,0,8,0,0,0
-1,-1,-1,6,96,0,6,1,0,5,0,0,0
-1,-1,-1,6,96,0,6,1,0,5,0,0,0
-1,-1,-1,7,108,1,14,1,0,3,0,0,0
-1,-1,-1,7,96,1,11,1,0,3,0,0,0
4319,63,665,3,91,12,15,0,0,2,0,0,0
-1,-1,-1,3,86,29,3,1,0,3,0,0,0
-1,-1,-1,3,49,0,0,0,0,2,0,0,0
-1,-1,-1,1,13,6,0,0,0,1,0,0,0
4007,375,510,4,28,2,0,0,0,1,0,0,0
-1,-1,-1,7,81,1,5,1,0,3,0,0,0
-1,-1,-1,12,151,37,0,4,0,2,0,0,0
-1,-1,-1,12,184,57,0,4,0,3,0,0,0
-1,-1,-1,12,103,22,0,1,0,1,0,0,0
2771,150,12,12,193,77,0,4,0,4,0,0,0
2771,150,12,5,99,13,0,5,0,1,0,0,0
-1,-1,-1,7,96,1,11,1,0,3,0,0,0
375,355,8,2,39,0,0,1,0,2,0,0,0
5854,355,9,11,150,2,0,7,0,5,0,0,1
3724,292,209,2,33,2,0,0,0,2,0,0,0
-1,-1,-1,7,81,1,5,1,0,3,0,0,0
-1,-1,-1,1,79,19,1,0,0,6,0,0,0
-1,-1,-1,1,46,3,1,0,0,5,0,0,0
-1,-1,-1,13,133,0,0,3,0,1,0,0,0
6536,37,328,2,24,0,0,0,0,2,0,0,0
-1,-1,-1,3,30,1,0,0,0,2,0,0,0
2904,383,349,2,114,30,9,0,0,2,0,0,0
-1,-1,-1,13,187,21,0,3,0,6,0,0,0
153,211,153,4,47,1,0,0,0,3,0,0,0
-1,-1,-1,1,79,15,1,0,0,6,0,0,0
7848,861,1117,2,15,0,0,0,0,1,0,0,0
5854,355,9,12,160,2,0,7,0,5,0,0,1
-1,-1,-1,2,38,0,0,0,0,4,0,0,0
-1,-1,-1,9,98,0,3,0,0,4,0,0,0
-1,-1,-1,5,108,13,0,1,0,25,0,0,0
3052,234,1601,6,219,96,3,1,0,3,0,0,0
3618,764,510,2,19,0,0,0,0,1,0,0,0
-1,-1,-1,3,21,0,0,1,0,0,0,0,0
-1,-1,-1,6,39,0,0,1,0,1,0,0,0
8161,237,132,3,33,1,0,1,0,3,0,0,0
8161,237,132,3,32,1,0,1,0,2,0,0,0
3280,372,510,4,28,0,0,0,0,1,0,0,0
-1,-1,-1,2,75,20,0,0,0,4,0,0,0
-1,-1,-1,2,23,0,0,1,0,1,0,0,0
3517,162,-1,1,67,21,0,0,0,5,0,0,0
3517,162,-1,1,34,0,0,0,0,4,0,0,0
3517,162,-1,1,22,0,0,0,0,3,0,0,0
3058,622,-1,2,44,0,0,1,0,4,0,0,0
2771,150,12,13,202,77,0,4,0,4,0,0,0
2524,31,363,8,132,2,12,3,0,1,0,0,0
2524,31,363,7,84,16,1,3,0,1,0,0,0
-1,-1,-1,8,111,1,11,1,0,4,0,0,0
-1,-1,-1,8,111,1,11,1,0,4,0,0,0
2552,369,36,4,55,15,0,0,0,2,0,0,0
-1,-1,-1,7,79,11,2,1,0,3,0,0,0
467,262,1,5,84,2,5,1,0,8,0,0,0
2015,175,189,3,55,0,0,1,1,4,0,0,0
-1,-1,-1,2,24,0,0,0,0,1,0,0,0
-1,-1,-1,3,53,0,0,0,0,7,0,0,0
-1,-1,-1,2,14,0,0,0,0,0,0,0,0
433,-69,26,2,108,11,4,0,0,7,0,0,0
2911,741,-1,7,130,8,7,1,0,5,0,0,1
467,262,1,5,88,2,6,1,0,8,0,0,0
467,262,1,5,83,2,4,1,0,8,0,0,0
538,191,139,6,68,4,2,0,0,3,0,0,0
2524,31,363,6,118,2,6,5,0,1,0,0,0
2524,31,363,6,118,2,6,5,0,1,0,0,0
2524,31,363,6,117,2,6,5,0,1,0,0,0
-1,-1,-1,2,50,0,0,1,0,3,0,0,0
-1,-1,-1,1,33,0,0,1,0,2,0,0,0
-1,-1,-1,2,66,2,0,0,0,4,0,0,0
2524,31,363,6,117,2,6,5,0,1,0,0,0
1734,91,130,6,130,13,2,0,0,2,0,0,2
-1,-1,-1,3,107,3,8,2,0,2,0,0,0
312,52,-1,3,23,0,0,0,0,2,0,0,0
3513,166,-1,6,118,11,3,0,0,8,0,0,0
1004,90,274,6,93,2,6,1,0,8,0,0,0
331,399,27,10,259,13,24,0,0,7,0,0,0
335,29,-1,5,88,2,6,1,0,8,0,0,0
1734,91,130,6,81,2,3,0,0,8,0,0,0
1004,90,274,6,120,8,6,1,0,5,0,0,1
1004,90,274,6,124,8,7,1,0,5,0,0,1
327,37,326,6,101,2,6,2,0,8,0,0,0
8771,726,766,2,15,0,0,0,0,1,0,0,0
5880,218,41,2,59,0,0,2,0,4,0,0,0
-1,-1,-1,5,115,8,6,1,0,5,0,0,1
1004,90,274,6,93,2,6,1,0,8,0,0,0
-1,-1,-1,9,99,0,4,0,0,4,0,0,0
-1,-1,-1,9,103,0,5,0,0,4,0,0,0
3512,139,231,3,38,0,0,0,0,2,0,0,0
3058,622,-1,2,77,23,0,1,0,5,0,0,0
296,68,296,3,51,0,0,2,0,2,0,0,0
3517,162,-1,1,55,23,0,0,0,4,0,0,0
3517,162,-1,1,67,23,0,0,0,5,0,0,0
4892,55,622,3,93,18,3,0,0,2,0,0,0
433,-69,26,2,135,13,6,0,0,8,0,0,0
5293,184,180,3,91,8,4,1,0,3,0,0,0
3058,622,-1,2,183,62,6,2,0,5,0,0,0
-1,-1,-1,5,115,8,6,1,0,5,0,0,1
5104,2200,783,16,196,8,8,0,0,8,0,0,3
-1,-1,-1,2,19,0,0,0,0,1,0,0,0
1322,138,258,3,49,0,0,0,0,1,0,0,0
6942,3284,368,1,81,24,0,1,0,6,0,0,0
-1,-1,-1,2,26,12,0,0,0,1,0,0,0
-1,-1,-1,3,212,69,5,1,0,6,0,0,0
-1,-1,-1,1,24,0,0,0,0,1,0,0,0
331,399,27,10,267,15,24,0,0,5,0,0,0
5273,596,-1,4,119,31,9,0,0,2,0,0,0
1454,6,342,2,277,105,6,1,0,6,0,0,0
-1,-1,-1,3,41,0,2,1,0,2,0,0,0
5130,348,17,4,45,7,0,0,0,1,0,0,0
-1,-1,-1,7,120,34,0,0,0,5,0,0,0
3327,324,39,5,125,17,0,0,0,7,0,0,0
3327,324,39,3,66,14,0,0,0,2,0,0,0
-1,-1,-1,3,33,0,1,0,0,2,0,0,0
-1,-1,-1,3,32,0,0,0,0,3,0,0,0
-1,-1,-1,3,31,0,0,0,0,3,0,0,0
-1,-1,-1,3,32,0,0,0,0,3,0,0,0
5293,184,180,3,43,1,0,0,0,3,0,0,0
-1,-1,-1,3,31,0,0,0,0,3,0,0,0
141,223,73,1,60,17,0,0,0,4,0,0,0
132,232,132,3,64,1,0,1,1,5,0,0,0
4823,3211,293,3,264,29,9,3,0,2,0,0,0
1243,217,13,3,67,0,0,1,0,6,0,0,0
-1,-1,-1,6,127,11,0,2,0,12,0,0,0
5773,70,181,3,79,1,0,1,1,8,0,0,0
344,20,340,2,18,1,0,0,0,1,0,0,0
764,331,35,6,151,31,0,6,0,3,0,0,0
1004,90,274,6,124,8,7,1,0,5,0,0,1
3327,324,39,5,125,17,0,0,0,7,0,0,0
-1,-1,-1,1,13,0,0,0,0,1,0,0,0
1004,90,274,6,120,8,6,1,0,5,0,0,1
946,148,216,2,27,0,0,0,0,2,0,0,0
7848,1081,272,11,83,0,0,0,0,3,0,0,0
7876,523,411,3,93,3,2,0,0,4,0,0,0
-1,-1,-1,2,201,64,0,2,0,11,0,0,1
-1,-1,-1,2,178,62,0,1,0,9,0,0,1
-1,-1,-1,2,201,64,0,2,0,11,0,0,1
-1,-1,-1,2,200,63,0,2,0,11,0,0,1
3058,622,-1,1,80,17,0,1,0,5,0,0,0
3058,622,-1,1,47,0,0,1,0,4,0,0,0
467,262,1,5,88,2,6,1,0,8,0,0,0
327,37,326,6,105,2,7,2,0,8,0,0,0
291,439,13,13,256,78,7,1,0,1,0,0,0
3058,622,-1,2,179,62,5,2,0,5,0,0,0
764,331,35,7,149,28,0,6,0,2,0,0,0
263,101,112,2,35,1,0,1,1,4,0,0,0
6179,29,-1,8,114,2,8,1,0,8,0,0,0
4995,117,279,2,40,19,0,0,0,3,0,0,0
4995,117,279,2,43,22,0,0,0,3,0,0,0
19,1807,19,7,63,0,0,0,0,2,0,0,0
8202,2753,455,3,70,0,0,0,0,5,0,0,0
-1,-1,-1,3,70,3,1,2,0,6,0,0,0
806,288,75,3,48,1,0,1,0,4,0,0,0
806,288,75,3,48,1,0,1,0,4,0,0,0
-1,-1,-1,8,202,42,7,7,0,3,0,0,0
5304,173,191,3,40,9,0,0,0,3,0,0,0
-1,118,-1,2,25,0,0,2,0,1,0,0,0
-1,-1,-1,6,88,0,4,1,0,5,0,0,0
-1,-1,-1,5,90,11,7,1,0,2,0,0,0
-1,-1,-1,6,92,0,5,1,0,5,0,0,0
3345,306,39,6,87,2,6,1,0,8,0,0,0
-1,-1,-1,4,42,0,0,0,0,3,0,0,0
-1,-1,-1,6,92,0,5,1,0,5,0,0,0
3512,870,510,2,19,0,0,0,0,1,0,0,0
-1,-1,-1,27,191,57,0,0,0,3,0,0,0
6179,29,-1,8,106,2,6,1,0,8,0,0,0
4319,63,665,3,79,12,12,0,0,2,0,0,0
291,439,13,13,248,78,5,1,0,1,0,0,0
538,191,161,11,123,28,0,0,0,2,0,0,0
5273,596,-1,2,28,0,0,0,0,2,0,0,0
-1,-1,-1,4,133,40,6,1,0,2,0,0,0
4007,375,510,3,46,15,0,0,0,2,0,0,0
-1,-1,-1,1,17,0,0,0,0,1,0,0,0
4289,93,244,2,19,2,0,0,0,1,0,0,0
-1,-1,-1,2,46,0,0,0,0,4,0,0,0
3720,662,154,1,14,0,0,0,0,1,0,0,0
-1,-1,-1,8,90,0,0,0,0,3,0,0,0
327,37,326,6,97,2,5,2,0,8,0,0,0
-1,-1,-1,3,20,0,0,0,0,1,0,0,0
764,331,35,7,152,28,0,6,0,2,0,0,0
764,331,35,7,133,21,0,7,0,1,0,0,0
327,37,326,6,101,2,6,2,0,8,0,0,0
291,439,13,13,252,78,6,1,0,1,0,0,0
6927,377,356,3,51,0,0,0,0,5,0,0,0
-1,-1,-1,2,48,27,0,0,0,3,0,0,0
-1,-1,-1,2,46,25,0,0,0,3,0,0,0
4995,117,279,2,40,19,0,0,0,3,0,0,0
-1,-1,-1,2,216,87,5,1,0,5,0,0,0
3421,230,136,3,53,0,1,1,0,3,0,0,0
-1,-1,-1,3,61,0,0,1,0,5,0,0,0
3172,114,251,3,53,0,1,1,0,3,0,0,0
3353,298,1530,3,48,0,1,1,0,3,0,0,0
2800,121,-1,2,39,25,0,0,0,3,0,0,0
2800,121,-1,2,36,22,0,0,0,3,0,0,0
